股票代码,股票名称,D-0日期,D-0涨幅,D-0振幅,D-0最低价,D-0最高价,D-1振幅,D-0/D-1成交额百分比,T+0(低/高),T+1最高价,T+2最高价,T+3最高价,T+4最高价,T+5最高价,T+6最高价
688433,华曙高科,2026-01-06,-2.19,8.5,-8.98,-0.48,20.89,88.54%,-6%/0%(阴),-1%,4%,9%,6%,4%,5%
688435,英方软件,2026-02-10,-3.64,5.49,-4.41,+1.08,20.96,71.29%,-2%/1%(阴),2%,-1%,-1%,-10%,-6%,-7%
688449,联芸科技,2026-05-21,-5.01,11.06,-5.19,+5.87,16.25,118.03%,-3%/8%(阴),2%,1%,2%,-5%,-3%,-10%
688458,美芯晟,2025-04-14,-5.2,5.25,-5.32,-0.07,12.82,62.23%,-2%/3%(阴),2%,3%,0%,-2%,-2%,-2%
688466,金科环境,2024-11-22,-6.29,14.14,-6.29,+7.85,4.96,226.74%,-2%/4%(阳),3%,-3%,2%,6%,4%,3%
688475,萤石网络,2023-04-07,-0.51,8.76,-7.58,+1.19,20.93,81.87%,2%/13%(阴),9%,15%,14%,7%,8%,8%
688486,龙迅股份,2025-11-19,-5.9,4.87,-6.09,-1.21,14.82,78.86%,-2%/1%(阴),-5%,-7%,-2%,-2%,-1%,-3%
688496,*ST清越,2023-09-01,-7.78,9.22,-8.12,+1.09,17.28,180.6%,-3%/1%(阴),2%,4%,1%,-1%,0%,1%
688496,*ST清越,2025-06-19,-4.49,7.41,-7.62,-0.21,21.05,96.58%,-3%/1%(阴),1%,0%,5%,2%,2%,1%
688500,慧辰股份,2020-09-18,-4.84,10.52,-5.40,+5.12,20.56,120.24%,-2%/2%(阴),-1%,0%,0%,0%,-5%,-7%
688507,索辰科技,2024-11-07,-3.49,9.48,-7.70,+1.78,15.38,57.7%,0%/8%(阳),7%,8%,-1%,-4%,-7%,-12%
688509,正元地信,2025-10-22,-3.35,8.46,-3.35,+5.12,19.39,155.83%,-2%/3%(阴),0%,0%,0%,-2%,-3%,-2%
688511,天微电子,2022-10-18,-1.51,7.47,-3.95,+3.52,15.21,135.32%,-2%/1%(阴),-1%,0%,-2%,-1%,-3%,-3%
688511,天微电子,2024-11-01,-13.1,19.61,-14.02,+5.59,20.02,97.69%,-2%/1%(阴),5%,12%,9%,16%,18%,16%
688512,慧智微,2024-11-06,9.03,10.22,+5.84,+16.06,21.36,220.67%,-4%/9%(阳),5%,6%,7%,0%,1%,-4%
688512,慧智微,2025-02-13,-7.25,12.79,-7.49,+5.29,20.63,126.85%,-4%/0%(阴),-1%,-1%,-4%,-3%,0%,-1%
688516,奥特维,2026-01-26,1.18,12.58,-0.37,+12.21,13.34,199.12%,-6%/14%(阳),9%,14%,6%,11%,27%(板),40%
688517,金冠电气,2022-01-13,0.92,12.25,-4.68,+7.57,17.5,150.26%,-5%/-1%(阳),-2%,1%,1%,-2%,-5%,-5%
688517,金冠电气,2025-11-06,-4.85,7.97,-5.98,+1.99,21.28,121.89%,-2%/1%(阴),1%,0%,-4%,-4%,-3%,-5%
688518,联赢激光,2024-11-12,-5.16,18.03,-6.09,+11.94,18.62,120.67%,-5%/3%(阳),4%,-2%,-3%,-4%,11%,12%
688521,芯原股份,2020-11-10,-5.6,6.41,-7.06,-0.66,19.6,65.76%,-3%/2%(阴),0%,-2%,-2%,-5%,-6%,-7%
688523,航天环宇,2025-12-30,-7.6,10.57,-9.38,+1.19,24.9,90.99%,0%/18%(阳),34%,52%(板),65%,67%,72%,93%
688528,秦川物联,2025-07-10,0.64,10.76,-2.39,+8.37,20.84,179.6%,-12%/-2%(阴),-9%,-11%,-11%,-13%,-12%,-10%
688529,豪森智能,2021-04-20,-5.39,19.49,-6.08,+13.41,19.77,360.68%,-8%/-3%(阴),-6%,-7%,-7%,-10%,-17%,-23%
688529,豪森智能,2025-03-11,-3.19,12.72,-4.47,+8.26,17.57,124.33%,0%/6%(阳),1%,-2%,-3%,0%,4%,4%
688530,欧莱新材,2024-06-14,-7.96,17.72,-8.67,+9.06,19.91,112.79%,-5%/0%(阴),0%,-1%,10%,-2%,-6%,-12%
688545,兴福电子,2025-09-25,-2.7,7.02,-3.10,+3.92,20.99,99.41%,-2%/3%(阴),4%,12%,11%,7%,5%,4%
688549,中巨芯,2024-10-22,3.52,13.51,+3.06,+16.57,18.26,214.16%,1%/9%(阳),3%,2%,15%,8%,3%,6%
688550,瑞联新材,2021-09-13,-5.41,17.53,-7.53,+10.00,19.05,96.85%,-13%/0%(阴),-13%,-14%,-18%,-19%,-17%,-17%
688551,科威尔,2021-07-23,0.95,7.71,-2.96,+4.76,19.6,88.14%,-12%/0%(阴),-2%,-11%,-4%,7%,9%,6%
688552,航天南湖,2026-01-09,-0.22,8.73,-1.56,+7.18,21.23,138.39%,-2%/9%(阳),2%,0%,11%,8%,16%,11%
688553,汇宇制药,2024-10-29,-0.51,6.01,-1.39,+4.61,11.91,109.38%,-4%/0%(阴),0%,7%,9%,5%,6%,2%
688556,高测股份,2020-09-18,2.4,13.81,+1.01,+14.82,19.67,312.77%,-8%/-2%(阴),-5%,-6%,-7%,-9%,-15%,-12%
688556,高测股份,2025-05-09,-4.1,6.15,-4.75,+1.40,20.47,103.78%,-1%/2%(阴),5%,1%,-1%,7%,6%,2%
688556,高测股份,2026-01-26,-10.2,10.65,-12.56,-1.91,13.32,87.45%,-7%/-1%(阳),-2%,-4%,-9%,-8%,-2%,-2%
688557,兰剑智能,2024-02-27,-2.66,7.14,-4.89,+2.25,12.85,81.97%,-8%/0%(阴),-6%,-4%,-4%,-5%,-6%,-4%
688558,国盛智科,2021-08-24,2.62,11.57,+2.26,+13.82,13.78,258.8%,-5%/2%(阳),18%(板),32%,35%,34%,27%,24%
688560,明冠新材,2026-04-20,-4.39,5.01,-4.61,+0.39,20.92,94.43%,-2%/1%(阴),-1%,-1%,-4%,-2%,-1%,0%
688573,信宇人,2024-06-14,-6.9,5.14,-10.37,-5.23,20.89,66.63%,-2%/2%(阳),3%,4%,10%,7%,-1%,-6%
688575,亚辉龙,2022-03-14,-9.34,9.63,-9.46,+0.17,22.21,89.39%,-4%/3%(阴),0%,-2%,-1%,0%,-3%,-9%
688577,浙海德曼,2021-08-24,4.79,12.04,+1.65,+13.69,14.92,249.03%,-9%/-4%(阳),4%,11%,17%,15%,8%,5%
688577,浙海德曼,2025-08-11,-3.01,7.12,-3.97,+3.15,20.29,81.14%,-4%/0%(阴),3%,0%,-2%,0%,-2%,17%
688579,地纬智能,2021-06-16,-9.93,22.0,-11.83,+10.17,21.4,130.79%,-5%/0%(阳),-2%,-2%,-3%,-6%,-6%,-8%
688580,伟思医疗,2021-02-24,0.35,6.84,-3.69,+3.14,12.21,84.04%,-6%/1%(阴),-4%,4%,3%,-1%,-1%,-1%
688584,上海合晶,2026-05-21,-16.36,13.59,-16.64,-3.05,19.48,125.83%,-2%/1%(阴),4%,1%,2%,8%,7%,-1%
688585,上纬新材,2025-11-12,-10.91,8.36,-11.58,-3.23,24.61,76.68%,-4%/4%(阳),5%,3%,1%,-2%,-2%,2%
688589,力合微,2021-08-13,-0.88,8.82,-5.93,+2.89,20.7,75.26%,-8%/-3%(阴),-4%,-13%,-15%,-14%,-16%,-10%
688590,新致软件,2021-07-20,-1.81,9.6,-6.66,+2.93,23.99,69.18%,0%/6%(阴),13%,7%,-1%,-10%,-18%,-18%
688600,皖仪科技,2021-04-21,-8.21,11.34,-9.96,+1.39,18.98,129.07%,-4%/0%(阴),0%,-4%,-4%,-2%,-5%,-6%
688600,皖仪科技,2024-12-09,-8.4,6.62,-9.55,-2.93,16.44,80.7%,1%/4%(阴),5%,3%,0%,-2%,-4%,-8%
688603,天承科技,2024-05-20,-1.38,9.12,-2.64,+6.49,19.86,151.41%,-5%/0%(阴),-1%,-1%,-3%,-1%,3%,0%
688606,奥泰生物,2022-03-14,-7.04,13.35,-12.13,+1.21,21.92,99.56%,-6%/1%(阴),-4%,-8%,-9%,-6%,-7%,-14%
688609,九联科技,2025-05-07,-0.26,7.74,-1.98,+5.76,16.92,170.93%,-1%/3%(阳),1%,1%,1%,-2%,-1%,-3%
688610,埃科光电,2026-05-20,0.18,5.63,-2.50,+3.14,21.81,81.57%,0%/15%(阳),24%,22%,18%,17%,19%,18%
688611,杭州柯林,2021-06-22,-3.81,9.25,-4.22,+5.03,12.82,112.07%,-1%/4%(阳),3%,1%,2%,1%,5%,9%
688611,杭州柯林,2021-11-15,5.29,13.51,+2.29,+15.80,20.11,203.89%,-3%/7%(阴),14%,10%,11%,13%,17%,13%
688613,奥精医疗,2024-08-12,-10.75,8.29,-11.14,-2.85,3.42,77.61%,-1%/3%(阴),0%,3%,19%,16%,17%,12%
688621,阳光诺和,2021-10-08,-0.31,7.12,-4.12,+3.00,19.53,79.75%,-13%/2%(阴),-10%,-7%,-8%,-9%,-12%,-8%
688622,*ST禾信,2024-12-12,-7.6,14.72,-10.87,+3.85,15.59,79.51%,-8%/1%(阴),-8%,-9%,-6%,-8%,-11%,-12%
688622,*ST禾信,2026-06-01,0.87,15.65,-4.16,+11.49,19.47,101.55%,-2%/10%(阳),21%,21%,15%,11%,5%,2%
688627,精智达,2025-09-15,-5.71,6.18,-6.22,-0.04,20.0,79.64%,-3%/0%(阴),15%,21%,24%,24%,45%,49%
688628,优利德,2022-10-18,-5.54,7.65,-6.01,+1.64,15.3,90.44%,-1%/3%(阳),5%,25%(板),33%,23%,27%,24%
688629,华丰科技,2024-03-20,8.61,10.61,+4.79,+15.40,16.0,193.48%,-7%/-3%(阳),13%,2%,-5%,-13%,-14%,-14%
688629,华丰科技,2024-10-08,18.7,12.66,+7.35,+20.01,14.62,180.31%,-13%/-2%(阴),-9%,-15%,-10%,-2%,-10%,5%
688629,华丰科技,2025-09-19,-1.19,10.29,-3.90,+6.39,17.18,94.57%,-4%/5%(阳),3%,-2%,4%,0%,-4%,0%
688638,誉辰智能,2025-09-08,3.68,23.56,-4.21,+19.35,20.16,153.49%,-6%/3%(阴),-1%,-2%,-3%,-4%,-7%,-6%
688648,中邮科技,2024-03-29,-3.12,9.65,-4.94,+4.72,20.01,96.46%,-2%/3%(阳),7%,5%,2%,4%,10%,5%
688648,中邮科技,2025-05-13,0.12,7.7,-0.31,+7.39,18.51,115.13%,-1%/17%(阳),9%,17%,23%,47%,56%,60%
688648,中邮科技,2025-08-14,9.15,12.54,+4.76,+17.30,23.04,142.38%,1%/20%(板),22%,29%,22%,14%,3%,4%
688656,浩欧博,2025-07-14,-4.13,5.83,-5.09,+0.74,18.0,62.22%,-3%/4%(阳),0%,-8%,-13%,-14%,-16%,-15%
688659,元琛科技,2022-08-17,-1.68,13.71,-3.62,+10.09,17.7,122.6%,0%/6%(阴),5%,-5%,0%,-2%,-7%,-9%
688659,元琛科技,2022-11-22,-4.1,9.25,-6.36,+2.90,20.25,74.6%,-3%/5%(阳),0%,-2%,-4%,3%,-6%,-7%
688660,电气风电,2024-11-01,9.15,14.71,+3.78,+18.49,17.18,225.8%,11%/20%(板),44%(板),72%(板),91%,100%,87%,75%
688662,富信科技,2021-05-12,-0.21,11.49,-9.26,+2.23,22.09,86.51%,-1%/16%(阳),22%(板),23%,20%,25%,12%,11%
688662,富信科技,2024-03-27,-6.4,12.83,-6.76,+6.07,22.88,136.91%,-5%/1%(阳),-4%,-4%,-6%,-10%,-15%,-15%
688662,富信科技,2025-07-23,-2.33,6.78,-7.19,-0.41,12.32,108.87%,-6%/3%(阴),-3%,-1%,-1%,-2%,2%,-1%
688662,富信科技,2025-09-22,-4.84,6.02,-6.04,-0.02,17.19,115.34%,-6%/3%(阴),-4%,-3%,-6%,-9%,-8%,-11%
688663,新风光,2024-04-15,-2.96,6.67,-4.87,+1.80,8.34,83.68%,-1%/3%(阴),6%,5%,5%,4%,5%,5%
688668,鼎通科技,2025-08-29,6.0,11.03,+2.97,+14.00,23.5,124.97%,-9%/1%(阴),-3%,-10%,-9%,-16%,-17%,-18%
688668,鼎通科技,2026-04-17,2.3,7.04,-1.56,+5.48,17.79,85.94%,-3%/1%(阴),6%,8%,16%,13%,13%,11%
688670,金迪克,2026-01-27,-5.18,9.3,-7.59,+1.70,19.84,113.68%,-3%/2%(阴),-4%,-9%,-12%,-16%,-15%,-14%
688671,碧兴物联,2024-06-14,-7.39,11.98,-10.81,+1.17,20.7,95.81%,-2%/1%(阳),9%,14%,29%,28%,23%,16%
688671,碧兴物联,2026-06-22,-12.96,14.39,-15.04,-0.65,21.83,166.55%,-3%/12%(阳),18%,26%,33%,31%,37%,35%
688676,金盘科技,2021-09-03,-3.26,11.22,-3.26,+7.96,17.12,125.61%,-8%/3%(阴),-5%,-5%,-4%,9%,-1%,-2%
688678,福立旺,2021-11-15,4.17,11.73,-2.45,+9.27,18.79,96.78%,-4%/10%(阳),16%,11%,10%,11%,7%,9%
688678,福立旺,2023-06-21,-3.91,6.82,-4.59,+2.23,13.63,192.85%,-4%/3%(阴),0%,-4%,-2%,1%,8%,19%
688680,海优新材,2024-10-24,-4.73,10.85,-4.73,+6.13,22.75,98.21%,-1%/19%(板),35%,30%,13%,23%,17%,9%
688682,霍莱沃,2024-07-29,5.01,10.79,+0.93,+11.71,19.57,204.1%,-2%/11%(阳),7%,13%,8%,4%,-1%,3%
688683,莱尔科技,2025-08-12,-4.75,8.62,-4.75,+3.88,17.84,101.29%,0%/2%(阳),4%,3%,4%,7%,6%,8%
688689,银河微电,2021-11-23,-6.1,10.19,-8.18,+2.01,22.12,129.29%,-3%/2%(阴),4%,0%,1%,4%,3%,-2%
688691,灿芯股份,2024-12-23,-5.72,11.57,-6.72,+4.86,21.38,90.48%,-7%/2%(阴),-3%,2%,10%,4%,1%,-9%
688693,锴威特,2024-12-23,-6.67,11.51,-7.83,+3.68,19.99,127.42%,-4%/2%(阴),4%,6%,6%,3%,1%,-9%
688695,中创股份,2024-05-27,-12.76,8.03,-14.14,-6.11,20.0,92.49%,-2%/3%(阳),2%,-1%,0%,-2%,-3%,-2%
688697,纽威数控,2026-05-18,-4.88,8.35,-5.50,+2.85,20.05,103.55%,2%/12%(阳),7%,7%,7%,6%,12%,2%
688698,伟创电气,2021-11-24,-4.53,11.46,-6.99,+4.47,8.89,143.54%,-9%/-1%(阴),-8%,-9%,-6%,-5%,-7%,-9%
688698,伟创电气,2024-12-06,10.2,17.77,+2.23,+20.00,5.69,381.58%,-4%/20%(阳),24%,8%,6%,3%,-3%,-6%
688700,东威科技,2021-11-02,3.41,13.12,-1.11,+12.01,19.69,197.72%,0%/8%(阳),15%,22%,19%,34%,36%,35%
688702,盛科通信,2026-01-28,-5.46,8.17,-6.65,+1.52,21.37,72.82%,0%/8%(阳),7%,1%,-4%,-4%,-6%,-9%
688709,成都华微,2025-02-27,2.08,10.04,-6.10,+3.94,20.99,90.22%,-8%/-2%(阴),-6%,1%,0%,1%,6%,5%
688718,唯赛勃,2021-11-18,3.15,13.2,-6.25,+6.95,18.37,204.7%,-4%/2%(阴),0%,-3%,-3%,0%,6%,5%
688718,唯赛勃,2024-11-14,-13.07,21.0,-13.07,+7.93,11.42,120.68%,5%/14%(阳),10%,3%,6%,9%,7%,2%
688720,艾森股份,2024-06-14,7.42,16.77,+3.23,+19.99,14.74,348.44%,-10%/-3%(阴),4%,17%,29%,7%,3%,0%
688720,艾森股份,2025-12-16,-6.23,6.9,-7.64,-0.74,16.87,80.84%,-5%/0%(阴),-1%,-3%,13%,25%,21%,18%
688722,同益中,2026-07-13,-10.76,13.05,-15.35,-2.29,19.07,104.7%,-9%/-1%(阴),-7%,-7%,-9%,-15%,-17%,-17%
688733,壹石通,2024-09-02,-4.95,5.67,-5.15,+0.53,14.89,96.89%,0%/3%(阴),4%,2%,0%,-1%,-3%,-1%
688766,普冉股份,2023-03-31,-4.93,8.07,-9.38,-1.30,13.79,70.37%,4%/8%(阴),8%,11%,8%,17%,23%,15%
688766,普冉股份,2025-10-27,6.32,7.31,+4.29,+11.60,18.22,163.28%,-8%/-2%(阳),0%,-1%,-11%,-3%,-1%,-5%
688767,博拓生物,2022-03-14,0.53,13.26,-4.00,+9.26,18.36,117.26%,-6%/-1%(阳),-4%,-11%,-13%,-12%,-14%,-19%
688772,珠海冠宇,2022-08-12,-2.4,12.62,-5.38,+7.24,17.41,137.67%,-3%/16%(阳),18%,21%,24%,23%,21%,29%
688786,悦安新材,2026-02-27,-5.7,5.75,-5.88,-0.13,18.48,119.07%,-3%/2%(阴),0%,-1%,-2%,-6%,-8%,-4%
688787,海天瑞声,2024-03-21,5.5,11.75,+5.45,+17.19,19.12,173.24%,-3%/10%(阳),-2%,-9%,-16%,-16%,-18%,-18%
688787,海天瑞声,2024-11-14,-11.16,11.33,-12.30,-0.97,21.35,72.21%,1%/15%(阳),12%,1%,17%,26%,25%,25%
688799,华纳药厂,2022-12-09,-7.32,7.77,-7.94,-0.17,11.64,112.73%,1%/6%(阳),8%,2%,-2%,0%,-2%,-6%
688805,健信超导,2026-04-16,-6.31,5.45,-7.59,-2.14,16.51,101.18%,-1%/2%(阳),3%,8%,6%,4%,2%,2%
688819,天能股份,2021-08-02,0.75,6.85,-0.60,+6.25,21.55,87.77%,-10%/-1%(阴),-3%,-5%,-1%,-1%,0%,9%
300004,南风股份,2021-03-09,-4.7,17.72,-6.58,+11.14,12.56,360.72%,-9%/-2%(阴),0%,0%,-3%,4%,2%,6%
300005,探路者,2026-06-16,0.34,9.52,-2.79,+6.73,19.84,90.33%,-6%/0%(阳),-1%,1%,13%,30%,31%,39%
300006,莱美药业,2024-11-28,-6.53,14.26,-7.04,+7.22,17.73,115.77%,-6%/-1%(阴),3%,2%,3%,6%,6%,14%
300006,莱美药业,2025-07-15,-4.37,7.69,-7.69,+0.00,17.71,133.54%,-3%/15%(阳),22%,11%,10%,11%,9%,9%
300006,莱美药业,2026-08-21,-11.28,11.28,-13.30,-2.02,0.0,216.13%,-4%/3%(阴),12%,15%,16%,13%,9%,9%
300007,汉威科技,2025-09-17,5.9,8.46,+3.99,+12.45,17.99,135.59%,-1%/5%(阴),-1%,-7%,-3%,-2%,-3%,-6%
300008,天海防务,2024-10-24,-5.44,9.39,-7.91,+1.48,20.95,79.8%,-2%/0%(阴),4%,4%,-1%,1%,2%,-5%
300010,ST豆神,2022-06-14,-6.32,9.74,-8.16,+1.58,21.14,88.41%,2%/19%(板),43%(板),62%,89%(板),86%,71%,66%
300011,鼎汉技术,2021-08-03,-3.52,15.65,-4.04,+11.60,16.12,226.21%,-3%/4%(阳),-2%,-6%,-5%,-5%,-1%,-2%
300011,鼎汉技术,2024-08-20,-9.44,6.35,-10.22,-3.87,16.73,81.11%,-3%/2%(阳),-1%,-1%,0%,3%,3%,2%
300013,新宁物流,2025-09-17,-2.53,12.63,-3.16,+9.47,16.67,168.33%,-3%/6%(阴),12%,2%,-2%,-5%,-6%,-8%
300016,北陆药业,2026-08-24,-6.7,11.3,-8.62,+2.68,22.53,92.25%,-3%/0%(阴),4%,-2%,-5%,-9%,-10%,-11%
300017,网宿科技,2021-12-02,-7.07,9.1,-7.47,+1.63,19.58,133.64%,-2%/1%(阴),-3%,-5%,-5%,-4%,-4%,0%
300017,网宿科技,2026-01-27,-1.74,4.93,-4.79,+0.15,18.47,81.9%,13%/20%(阳),31%,27%,32%,42%,37%,36%
300018,中元股份,2020-10-13,-2.38,14.9,-2.70,+12.20,18.65,187.48%,-2%/20%(板),19%,10%,11%,8%,8%,-1%
300018,中元股份,2026-07-06,-5.12,7.85,-7.03,+0.82,19.25,84.27%,-6%/2%(阴),-5%,-6%,1%,-3%,-7%,-9%
300019,硅宝科技,2025-02-21,5.9,8.3,+3.17,+11.46,20.56,179.58%,-7%/-1%(阳),-3%,-3%,-6%,-8%,-8%,-9%
300023,未找到标的,2020-09-03,-7.64,15.15,-11.42,+3.72,18.18,112.47%,-8%/0%(阳),4%,4%,-3%,-16%,-29%,-21%
300027,ST华谊,2022-06-28,-3.95,6.25,-6.25,+0.00,20.55,88.01%,-1%/5%(阴),18%,8%,3%,5%,0%,-4%
300027,ST华谊,2023-05-12,-6.84,12.11,-8.95,+3.16,20.19,112.01%,-7%/3%(阴),-3%,-8%,-11%,-13%,-14%,-16%
300029,未找到标的,2024-07-18,-5.98,7.89,-8.13,-0.24,19.83,90.04%,-3%/3%(阳),-2%,2%,-6%,-6%,-5%,-3%
300030,阳普医疗,2025-07-02,-4.49,12.14,-7.16,+4.98,20.23,269.24%,-4%/2%(阳),8%,18%,8%,6%,4%,3%
300035,中科电气,2024-10-28,4.01,7.79,-0.08,+7.71,19.83,136.49%,1%/12%(阳),8%,11%,9%,15%,24%,39%
300039,上海凯宝,2022-03-18,-6.81,7.48,-8.72,-1.25,25.43,81.34%,-1%/4%(阳),0%,-4%,-7%,-9%,-5%,-1%
300040,九洲集团,2024-08-08,-8.14,5.59,-8.47,-2.88,16.67,85.7%,-2%/2%(阴),13%,6%,8%,7%,2%,0%
300040,九洲集团,2025-04-28,-4.1,6.53,-6.66,-0.13,20.74,86.0%,-5%/0%(阴),-4%,0%,1%,5%,10%,1%
300042,朗科科技,2025-03-05,-6.19,8.84,-7.95,+0.89,25.63,95.0%,-1%/4%(阳),6%,6%,13%,35%(板),31%,32%
300042,朗科科技,2025-03-13,-9.35,9.53,-12.79,-3.26,13.72,95.6%,-1%/8%(阳),9%,7%,-7%,-8%,-10%,-11%
300043,星辉娱乐,2024-06-25,-7.52,10.53,-9.77,+0.75,13.96,77.78%,-5%/2%(阳),0%,-5%,-5%,-1%,-3%,-5%
300043,星辉娱乐,2024-09-02,-5.84,5.47,-6.20,-0.73,21.49,67.64%,-2%/2%(阴),-1%,0%,0%,-2%,-3%,-5%
300045,华力创通,2023-10-12,-8.64,17.26,-13.57,+3.69,22.7,73.7%,-1%/4%(阳),-2%,-6%,-6%,-9%,-18%,-19%
300047,天源迪科,2023-11-09,-2.55,10.73,-3.09,+7.64,16.58,170.69%,-3%/2%(阳),4%,8%,4%,2%,0%,-3%
300047,天源迪科,2024-09-04,-1.95,15.22,-2.17,+13.04,21.7,293.69%,-2%/19%(阳),8%,-3%,-2%,-6%,0%,3%
300049,福瑞医科,2022-04-25,-5.16,21.11,-6.26,+14.86,19.31,194.17%,0%/20%(阳),15%,31%,37%(板),36%,31%,36%
300049,福瑞医科,2023-09-19,-6.19,9.3,-7.56,+1.74,19.95,99.26%,-4%/5%(阳),0%,14%,12%,8%,9%,11%
300051,琏升科技,2022-05-23,0.47,21.52,-6.33,+15.19,9.49,420.84%,-10%/-1%(阴),-4%,-9%,-11%,-6%,-7%,-9%
300051,琏升科技,2022-12-27,-2.06,9.83,-5.03,+4.80,17.15,100.0%,-7%/1%(阴),3%,14%,26%,33%,38%,33%
300051,琏升科技,2025-04-22,-7.1,7.91,-8.18,-0.27,6.11,75.09%,-3%/0%(阳),-1%,-3%,-4%,-3%,-5%,-4%
300051,琏升科技,2026-03-17,-1.89,8.36,-2.88,+5.49,19.63,119.9%,-1%/3%(阴),1%,6%,7%,14%,14%,5%
300052,中青宝,2022-11-15,1.24,9.29,-0.76,+8.53,8.47,153.06%,-2%/4%(阳),9%,7%,-1%,-5%,-4%,-6%
300053,航宇微,2024-10-22,-2.78,16.72,-3.52,+13.20,17.25,210.0%,-2%/8%(阳),24%,26%,15%,10%,8%,10%
300056,中创环保,2021-05-17,-0.15,18.46,-0.15,+18.31,17.45,448.63%,-6%/5%(阳),6%,5%,4%,7%,6%,4%
300057,万顺新材,2021-06-23,-5.93,7.49,-8.27,-0.78,16.85,146.27%,-3%/0%(阳),4%,12%,20%,13%,12%,6%
300061,旗天科技,2022-04-01,0.1,9.52,+0.00,+9.52,19.09,178.61%,-3%/7%(阳),-2%,-4%,-6%,-4%,-6%,-11%
300063,天龙集团,2024-12-12,-5.07,14.7,-6.94,+7.76,21.04,114.27%,-2%/15%(阳),12%,1%,-6%,-5%,-6%,-5%
300064,未找到标的,2020-10-21,-8.69,12.44,-10.68,+1.76,22.11,89.41%,-7%/8%(阳),1%,-6%,0%,-11%,-15%,-20%
300064,未找到标的,2021-03-08,-9.33,13.12,-11.37,+1.75,21.68,84.09%,-2%/10%(阳),7%,9%,12%,8%,10%,7%
300065,海兰信,2020-11-27,3.83,13.29,+2.46,+15.76,20.16,233.33%,-7%/1%(阴),-6%,-8%,-4%,-6%,-5%,-2%
300065,海兰信,2021-08-12,-10.57,8.36,-11.86,-3.49,20.95,98.24%,0%/4%(阳),0%,10%,16%,14%,9%,13%
300065,海兰信,2026-01-09,2.36,7.64,+1.73,+9.38,19.89,171.71%,6%/19%(阳),14%,13%,3%,2%,-1%,-2%
300068,ST南都,2022-07-15,2.97,7.37,+1.22,+8.59,18.96,145.88%,1%/8%(阳),10%,5%,2%,-2%,-4%,-17%
300069,金利华电,2026-08-20,-11.4,11.43,-14.54,-3.12,18.91,157.93%,-13%/-4%(阴),-14%,-13%,-13%,-14%,-14%,-14%
300070,碧水源,2024-11-08,-2.99,10.85,-4.87,+5.97,20.57,146.84%,-1%/6%(阴),5%,1%,0%,-2%,6%,-1%
300071,福石控股,2021-02-25,-2.8,13.6,-4.40,+9.20,20.19,130.93%,-4%/2%(阳),-1%,-3%,-7%,-3%,2%,3%
300071,福石控股,2024-11-18,3.81,14.8,+1.06,+15.86,21.07,194.06%,-8%/7%(阳),18%,9%,5%,-4%,-5%,-7%
300072,海新能科,2024-09-18,-4.02,13.39,-6.70,+6.70,21.39,137.15%,-3%/2%(阳),0%,-1%,16%(板),39%(板),67%,81%
300073,当升科技,2020-10-12,1.91,5.46,-0.83,+4.63,15.56,140.68%,-3%/1%(阳),1%,4%,-2%,-5%,-5%,-5%
300073,当升科技,2021-09-08,1.16,3.95,-1.84,+2.11,20.3,71.73%,-5%/3%(阴),-2%,-2%,2%,2%,7%,9%
300074,华平股份,2025-02-25,-8.4,5.66,-9.09,-3.43,21.19,156.82%,-1%/2%(阳),0%,-4%,-6%,-5%,-6%,-1%
300077,国民技术,2025-02-24,1.24,8.81,+0.92,+9.73,21.33,169.68%,-2%/4%(阳),4%,4%,-1%,-7%,1%,-1%
300078,思创智联,2024-08-05,-9.31,9.31,-11.03,-1.72,19.83,81.82%,-4%/6%(阳),2%,7%,4%,6%,4%,4%
300079,数码视讯,2021-06-09,-2.6,6.42,-3.96,+2.46,18.36,99.12%,0%/20%(板),33%,47%,37%,32%,30%,35%
300079,数码视讯,2021-09-09,-8.93,5.34,-8.93,-3.59,20.14,84.96%,-1%/4%(阳),11%,8%,8%,5%,-7%,-10%
300079,数码视讯,2023-03-02,-3.67,5.93,-5.37,+0.56,17.8,98.51%,-5%/-1%(阴),-3%,-5%,-6%,-7%,-1%,-2%
300079,数码视讯,2024-04-12,-11.61,7.97,-11.61,-3.64,8.73,78.12%,-10%/0%(阴),-12%,-10%,-12%,-14%,-16%,-15%
300081,ST恒信,2022-03-07,1.86,9.77,-2.33,+7.44,21.58,144.18%,-6%/8%(阳),18%,18%,7%,12%,7%,6%
300081,ST恒信,2025-12-10,-3.83,9.65,-3.98,+5.67,20.59,136.51%,-4%/0%(阴),1%,-4%,-6%,-8%,-9%,-12%
300082,奥克股份,2021-08-05,4.7,8.54,+0.35,+8.89,22.86,129.01%,-3%/10%(阳),1%,-7%,-9%,-7%,-2%,-5%
300083,创世纪,2026-05-06,-4.12,4.61,-5.79,-1.18,12.01,66.46%,-1%/6%(阳),9%,9%,11%,6%,11%,27%
300084,海默科技,2021-09-07,-3.47,13.7,-4.79,+8.91,16.04,427.71%,-4%/1%(阳),16%(板),27%,25%,42%,38%,36%
300084,海默科技,2023-02-02,-4.3,6.45,-4.46,+1.98,19.64,113.12%,-2%/2%(阴),8%,5%,5%,3%,5%,10%
